ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,Cyl,Transmission,CityFE,HwyFE,CombFE,Guzzler,AirAspirMethod,AirAspirationMethodDesc,Trans,TransDesc,Gears,LockupTorqueConverter,Drive,DriveDesc,FuelUsage,FuelUsageDesc,GasGuzzlerExempt,EPACalculatedAnnualFuelCost,CarType,CarOrTruck,ReleaseDate,FUelMeteringSys,FuelMeteringSysDesc,StopStartSystem,FERating,GHGRating,FiveYearFuelCost,CityCO2,HwyCO2,CombCO2
2018,Honda,Acura,TLX AWD,HNX,3.5,6,Auto(S9),21,30,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,9,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Compact Cars,car,6/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,430,295,369
2018,Honda,Acura,TLX AWD A-SPEC,HNX,3.5,6,Auto(S9),20,29,23,No,NA,Naturally Aspirated,SA,Semi-Automatic,9,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,6/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,451,309,387
2018,Honda,Acura,TLX FWD,HNX,2.4,4,Auto(AM-S8),23,33,27,No,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,6/1/2017,GDI,Spark Ignition Direct Injection,N,6,6,1000,380,268,330
2018,Honda,Acura,TLX FWD,HNX,3.5,6,Auto(S9),20,32,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Compact Cars,car,6/1/2017,GDI,Spark Ignition Direct Injection,N,5,5,2000,440,280,368
2018,Honda,Acura,TLX FWD A-SPEC,HNX,3.5,6,Auto(S9),20,30,23,No,NA,Naturally Aspirated,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,6/1/2017,GDI,Spark Ignition Direct Injection,N,5,5,2500,452,295,382
2018,Volkswagen Group of,Audi,A4 quattro,VGA,2,4,Auto(AM-S7),24,34,27,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/6/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,377,265,327
2018,Volkswagen Group of,Audi,A4 quattro,VGA,2,4,Manual(M6),24,33,27,No,TC,Turbocharged,M,Manual,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/8/2017,GDI,Spark Ignition Direct Injection,N,6,6,1000,375,268,327
2018,Volkswagen Group of,Audi,A4 Ultra,VGA,2,4,Auto(AM-S7),27,37,31,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1350,Compact Cars,car,8/21/2017,GDI,Spark Ignition Direct Injection,Y,7,7,,321,240,284
2018,Volkswagen Group of,Audi,Q3,VGA,2,4,Auto(S6),20,28,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,5/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,2500,436,313,380
2018,Volkswagen Group of,Audi,Q3 quattro,VGA,2,4,Auto(S6),20,28,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,5/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,2500,446,316,387
2018,Volkswagen Group of,Audi,S4,VGA,3,6,Auto(AM-S8),21,30,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Compact Cars,car,3/10/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,434,301,374
2018,BMW,BMW,320i,BMX,2,4,Auto(S8),24,35,28,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1500,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,750,379,254,323
2018,BMW,BMW,320i,BMX,2,4,Manual(M6),23,35,27,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,385,253,326
2018,BMW,BMW,320i xDrive,BMX,2,4,Auto(S8),23,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,390,261,332
2018,BMW,BMW,328d,BMX,2,4,Auto(S8),31,43,36,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1100,Compact Cars,car,9/1/2017,CRDI,Common Rail Direct Diesel Injection,N,8,7,,326,236,285
2018,BMW,BMW,328d xDrive,BMX,2,4,Auto(S8),30,40,34,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1150,Compact Cars,car,9/1/2017,CRDI,Common Rail Direct Diesel Injection,N,8,6,,342,255,303
2018,BMW,BMW,330i,BMX,2,4,Auto(S8),24,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,375,261,324
2018,BMW,BMW,330i,BMX,2,4,Manual(M6),21,32,25,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,424,280,360
2018,BMW,BMW,330i xDrive,BMX,2,4,Auto(S8),23,33,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,385,271,333
2018,BMW,BMW,340i,BMX,3,6,Auto(S8),21,32,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,414,275,352
2018,BMW,BMW,340i,BMX,3,6,Manual(M6),19,29,23,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,457,306,389
2018,BMW,BMW,340i xDrive,BMX,3,6,Auto(S8),21,31,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,419,282,357
2018,BMW,BMW,340i xDrive,BMX,3,6,Manual(M6),19,29,23,No,TC,Turbocharged,M,Manual,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,455,311,390
2018,BMW,BMW,430i Coupe,BMX,2,4,Auto(S8),24,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,375,261,324
2018,BMW,BMW,430i Coupe,BMX,2,4,Manual(M6),21,33,25,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,418,269,351
2018,BMW,BMW,430i Gran Coupe,BMX,2,4,Auto(S8),24,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,375,261,324
2018,BMW,BMW,430i xDrive Coupe,BMX,2,4,Auto(S8),23,33,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,385,271,333
2018,BMW,BMW,430i xDrive Gran Coupe,BMX,2,4,Auto(S8),23,33,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,385,271,333
2018,BMW,BMW,440i Coupe,BMX,3,6,Auto(S8),21,32,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,414,275,352
2018,BMW,BMW,440i Coupe,BMX,3,6,Manual(M6),19,29,23,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,457,306,389
2018,BMW,BMW,440i Gran Coupe,BMX,3,6,Auto(S8),21,32,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,414,275,352
2018,BMW,BMW,440i xDrive Coupe,BMX,3,6,Auto(S8),21,31,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,419,282,357
2018,BMW,BMW,440i xDrive Coupe,BMX,3,6,Manual(M6),19,29,23,No,TC,Turbocharged,M,Manual,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,455,311,390
2018,BMW,BMW,440i xDrive Gran Coupe,BMX,3,6,Auto(S8),21,31,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,419,282,357
2018,BMW,BMW,640i Gran Coupe,BMX,3,6,Auto(S8),20,29,23,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,440,302,378
2018,BMW,BMW,640i xDrive Gran Coupe,BMX,3,6,Auto(S8),19,28,22,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,463,314,396
2018,BMW,BMW,650i Gran Coupe,BMX,4.4,8,Auto(S8),17,25,20,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2100,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,528,352,449
2018,BMW,BMW,650i xDrive Gran Coupe,BMX,4.4,8,Auto(S8),16,25,19,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,2200,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,546,362,463
2018,BMW,BMW,Alpina B6 xDrive Gran Coupe,BMX,4.4,8,Auto(S8),16,25,19,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,2200,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,546,362,463
2018,BMW,BMW,M3,BMX,3,6,Auto(AM-S7),17,24,20,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2100,Compact Cars,car,7/15/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,513,373,450
2018,BMW,BMW,M3,BMX,3,6,Manual(M6),17,25,20,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Compact Cars,car,7/15/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,510,353,439
2018,BMW,BMW,M4 Coupe,BMX,3,6,Auto(AM-S7),17,24,20,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2100,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,513,373,450
2018,BMW,BMW,M4 Coupe,BMX,3,6,Manual(M6),17,25,20,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Compact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,510,353,439
2018,BMW,BMW,M6 Gran Coupe,BMX,4.4,8,Auto(AM-S7),14,20,16,Guzzler,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2600,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,2,2,6250,650,435,553
2018,BMW,BMW,M6 Gran Coupe,BMX,4.4,8,Manual(M6),15,22,17,Guzzler,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2450,Compact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,3,3,5500,612,411,522
2018,General Motors,Cadillac,ATS,GMX,2,4,Auto(S8),22,31,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1700,Compact Cars,car,7/10/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,395,290,348
2018,General Motors,Cadillac,ATS,GMX,2,4,Manual(M6),20,29,23,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1850,Compact Cars,car,7/10/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,452,310,388
2018,General Motors,Cadillac,ATS,GMX,3.6,6,Auto(S8),20,30,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Not exempt,1500,Compact Cars,car,7/12/2017,GDI,Spark Ignition Direct Injection,Y,5,5,750,438,301,376
2018,General Motors,Cadillac,ATS AWD,GMX,2,4,Auto(S8),22,30,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1700,Compact Cars,car,7/10/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,406,299,358
2018,General Motors,Cadillac,ATS AWD,GMX,3.6,6,Auto(S8),19,27,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Not exempt,1650,Compact Cars,car,7/10/2017,GDI,Spark Ignition Direct Injection,Y,4,4,1500,459,323,398
2018,General Motors,Cadillac,ATS-V,GMX,3.6,6,Auto(S8),17,25,20,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Compact Cars,car,7/12/2017,GDI,Spark Ignition Direct Injection,N,4,4,3750,540,382,469
2018,General Motors,Cadillac,ATS-V,GMX,3.6,6,Manual(M6),16,23,19,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Compact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,N,3,3,4250,542,392,474
2018,General Motors,Chevrolet,CRUZE,GMX,1.4,4,Auto(S6),29,40,33,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,8,8,,301,225,267
2018,General Motors,Chevrolet,CRUZE,GMX,1.4,4,Manual(M6),27,40,32,No,TC,Turbocharged,M,Manual,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,N,7,7,,324,220,277
2018,General Motors,Chevrolet,CRUZE,GMX,1.6,4,Auto(A9),31,47,37,No,TC,Turbocharged,A,Automatic,9,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1050,Compact Cars,car,8/1/2017,CRDI,Common Rail Direct Diesel Injection,N,8,7,,328,216,276
2018,General Motors,Chevrolet,CRUZE,GMX,1.6,4,Manual(M6),30,52,37,No,TC,Turbocharged,M,Manual,6,N,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1050,Compact Cars,car,7/31/2017,CRDI,Common Rail Direct Diesel Injection,N,8,7,,336,197,274
2018,General Motors,Chevrolet,CRUZE PREMIER,GMX,1.4,4,Auto(S6),29,39,33,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,8,8,,301,228,269
2018,General Motors,Chevrolet,SONIC,GMX,1.4,4,Auto(S6),27,35,30,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1200,Compact Cars,car,7/31/2017,MFI,Multipoint/sequential fuel injection,N,7,7,,333,251,296
2018,General Motors,Chevrolet,SONIC,GMX,1.4,4,Manual(M6),28,37,32,No,TC,Turbocharged,M,Manual,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,7/31/2017,MFI,Multipoint/sequential fuel injection,N,7,7,,316,237,280
2018,General Motors,Chevrolet,SONIC,GMX,1.8,4,Auto(S6),25,34,28,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1300,Compact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,350,264,311
2018,General Motors,Chevrolet,SONIC,GMX,1.8,4,Manual(M5),26,35,29,No,NA,Naturally Aspirated,M,Manual,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1250,Compact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,347,255,306
2018,Nissan,INFINITI,Q50 HYBRID,NSX,3.5,6,Auto(S7),27,32,29,No,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1450,Compact Cars,car,7/26/2017,MFI,Multipoint/sequential fuel injection,Y,6,6,500,332,279,308
2018,Nissan,INFINITI,Q50 HYBRID AWD,NSX,3.5,6,Auto(S7),26,30,28,No,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1500,Compact Cars,car,7/26/2017,MFI,Multipoint/sequential fuel injection,Y,6,6,750,344,293,321
2018,Nissan,INFINITI,QX30,NSX,2,4,Auto(AM7),24,33,27,No,TC,Turbocharged,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),Not exempt,1550,Compact Cars,car,5/5/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,369,270,324
2018,Nissan,INFINITI,QX30 AWD,NSX,2,4,Auto(AM7),21,30,25,No,TC,Turbocharged,AM,Automated Manual,7,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1700,Compact Cars,car,5/5/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,413,300,362
2018,Jaguar Land Rover L,Jaguar,XE,JLX,2,4,Auto(S8),32,42,36,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1100,Compact Cars,car,6/30/2017,CRDI,Common Rail Direct Diesel Injection,Y,8,7,,319,241,284
2018,Jaguar Land Rover L,Jaguar,XE,JLX,2,4,Auto(S8),25,34,28,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1500,Compact Cars,car,6/15/2017,GDI,Spark Ignition Direct Injection,Y,6,6,750,353,262,312
2018,Jaguar Land Rover L,Jaguar,XE,JLX,3,6,Auto(S8),21,30,24,No,SC,Supercharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Compact Cars,car,4/24/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,430,295,369
2018,Jaguar Land Rover L,Jaguar,XE AWD,JLX,2,4,Auto(S8),30,40,34,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Not exempt,1150,Compact Cars,car,6/30/2017,CRDI,Common Rail Direct Diesel Injection,Y,8,7,,338,252,299
2018,Jaguar Land Rover L,Jaguar,XE AWD,JLX,2,4,Auto(S8),24,34,28,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1500,Compact Cars,car,6/15/2017,GDI,Spark Ignition Direct Injection,Y,6,6,750,371,261,321
2018,Jaguar Land Rover L,Jaguar,XE AWD,JLX,3,6,Auto(S8),20,29,23,No,SC,Supercharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Compact Cars,car,4/24/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,444,309,383
2018,Kia,KIA MOTORS CORPORATION,Rio,KMX,1.6,4,Auto(S6),28,37,32,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,315,237,280
2018,Kia,KIA MOTORS CORPORATION,Rio,KMX,1.6,4,Manual(M6),29,37,32,No,NA,Naturally Aspirated,M,Manual,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Compact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,310,237,277
2018,MAZDA,MAZDA,CX-3 2WD,TKX,2,4,Auto(S6),29,34,31,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1150,Compact Cars,car,7/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,312,262,290
2018,MAZDA,MAZDA,CX-3 4WD,TKX,2,4,Auto(S6),27,32,29,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Not exempt,1250,Compact Cars,car,7/1/2017,GDI,Spark Ignition Direct Injection,N,6,6,,331,281,308
2018,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2,4,Auto(S6),28,37,31,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1150,Compact Cars,car,7/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,318,241,283
2018,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2,4,Manual(M6),28,38,31,No,NA,Naturally Aspirated,M,Manual,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1150,Compact Cars,car,7/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,319,234,281
2018,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2.5,4,Auto(S6),27,36,30,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1200,Compact Cars,car,7/1/2017,GDI,Spark Ignition Direct Injection,N,7,7,,330,247,293
2018,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,MBX,3,6,Auto(A9),20,27,23,No,TC,Turbocharged,A,Automatic,9,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1850,Compact Cars,car,8/4/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,444,331,393
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63,MBX,4,8,Auto(A7),18,24,20,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Compact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,505,362,441
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,MBX,4,8,Auto(A7),18,24,20,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Compact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,505,362,441
